id,age,sexe,taux,situationFamiliale,nbEnfantsAcharge,seconde_voiture,immatriculation
123647,59,M,945,En Couple,2,true,4766 FJ 34
123654,24,M,803,En Couple,0,true,2119 IL 11
123656,37,M,909,En Couple,2,true,8051 TR 58
123659,18,M,594,En Couple,3,true,725 NH 29
123681,24,M,237,En Couple,2,true,4251 FJ 66
123690,56,M,770,En Couple,3,true,5257 WF 62
123694,31,M,455,En Couple,2,true,9734 KU 55
123706,32,M,458,En Couple,1,true,9472 AF 24
123711,82,F,568,En Couple,4,true,2892 RF 85
123712,71,M,1394,En Couple,0,true,627 AJ 70
123721,46,F,704,En Couple,2,true,6873 OV 81
123732,24,M,579,En Couple,3,true,2981 YD 88
123737,40,F,1088,En Couple,2,true,2720 AW 19
123740,29,M,1289,En Couple,1,true,1013 CR 58
123746,81,F,226,En Couple,1,true,5792 QI 75
123750,36,M,1304,En Couple,2,true,9314 HI 79
123752,28,M,575,En Couple,2,true,1232 ID 18
123755,26,M,717,En Couple,4,true,3048 KY 94
123763,38,M,533,En Couple,0,true,3131 GO 45
123777,48,F,490,Marie(e),0,true,9787 OA 71
123782,39,M,943,En Couple,3,true,2402 JO 44
123789,39,F,746,En Couple,1,true,2786 LW 43
123791,24,M,162,En Couple,0,true,3862 CM 35
123799,20,F,735,En Couple,1,true,4949 AT 77
123801,80,M,1217,En Couple,4,true,6735 WQ 49
123807,54,M,1036,En Couple,0,true,3918 IB 72
123815,62,F,787,En Couple,3,true,2342 WA 69
123816,20,F,1150,En Couple,0,true,1539 WW 20
123821,19,M,507,En Couple,1,true,7360 DK 50
123829,53,M,446,En Couple,2,true,6732 MC 78
123837,22,M,558,En Couple,4,true,3756 DH 98
123846,62,M,544,En Couple,1,true,4311 WH 66
123853,61,M,761,En Couple,1,true,3452 WI 82
123874,40,F,1101,En Couple,1,true,230 GO 64
123881,30,M,172,En Couple,4,true,375 XI 23
123898,23,M,978,En Couple,1,true,305 FP 57
123912,41,M,415,En Couple,3,true,2226 CT 93
123918,77,M,419,En Couple,2,true,8416 HQ 75
123921,60,F,562,En Couple,3,true,2300 BD 24
123936,18,M,532,En Couple,0,true,9513 BG 40
123938,56,M,582,En Couple,4,true,665 TH 83
123944,52,M,230,En Couple,0,true,9545 MB 62
123947,22,M,?,En Couple,4,true,1127 FO 35
123951,75,M,522,En Couple,2,true,7572 CZ 43
123953,18,F,564,En Couple,1,true,6720 ZY 24
123955,46,M,437,En Couple,2,true,6967 JZ 93
123965,21,F,581,En Couple,0,true,4225 DT 38
123970,49,F,556,En Couple,3,true,9332 XX 47
123974,32,M,535,En Couple,4,true,7983 TK 62
123977,49,M,187,En Couple,2,true,1431 LS 50
123978,-1,M,521,En Couple,1,true,9692 MM 40
123993,60,M,800,En Couple,4,true,7032 HF 19
123994,23,M,1215,En Couple,0,true,4361 SA 72
124008,23,M,534,En Couple,3,true,4459 ZV 82
124022,41,M,548,En Couple,0,true,5401 NU 50
124029,21,F,423,En Couple,4,true,5019 ER 21
124030,47,M,1128,En Couple,2,true,1990 JU 79
124032,29,M,573,En Couple,0,true,264 WM 84
124037,?,F,407,En Couple,2,true,5050 UJ 51
124039,55,M,484,En Couple,2,true,5022 WZ 32
124042,58,M,501,En Couple,0,true,1744 VX 69
124057,38,M,976,En Couple,1,true,2479 KD 52
124069,37,F,728,En Couple,3,true,6528 AE 73
124072,81,F,906,En Couple,2,true,4550 LG 69
124092,56,F,1263,En Couple,3,true,3798 HT 86
124102,38,M,1078,En Couple,2,true,9151 FR 51
124108,31,M,864,En Couple,0,true,9180 ZD 62
124111,22,M,834,En Couple,1,true,7870 PM 76
124120,19,M,208,En Couple,3,true,204 WI 81
124122,52,F,571,En Couple,1,true,1497 BC 47
124123,24,M,470,En Couple,0,true,1092 OD 85
124124,42,F,812,En Couple,3,true,7484 WG 61
124136,77, ,492,En Couple,0,true,8540 XM 77
124140,46,M,427,En Couple,1,true,6325 NP 69
124146,65,F,169,En Couple,2,true,3218 XW 93
124153,81,M,191,En Couple,4,true,6238 WL 78
124162,55,M,999,En Couple,4,true,5934 CU 85
124191,55,M,428,En Couple,1,true,5600 TP 50
124196,29,F,190,En Couple,2,true,715 NQ 89
124197,74,M,1052,En Couple,1,true,906 WQ 89
124201,38,M,448,En Couple,2,true,6226 HX 64
124205,28,M,505,En Couple,2,true,1136 BW 89
124210,50,M,244,En Couple,4,true,3939 OH 95
124220,28,F,562,En Couple,4,true,3892 RL 76
124221,39,M,1147,En Couple,0,true,755 MC 57
124227,38,F,431,En Couple,4,true,6391 NV 94
124230,18,M,463,En Couple,1,true,2487 QO 72
124231,32,F,230,En Couple,2,true,4809 SI 39
124233,81,F,1104,En Couple,0,true,5013 SN 48
124234,23,M,569,En Couple,0,true,906 KE 82
124235,31,M,1293,En Couple,2,true,5200 RS 37
124272,51,F,475,En Couple,4,true,8383 GG 60
124275,40,F,1008,En Couple,2,true,6975 UX 52
124277,32,M,575,En Couple,0,true,2754 XD 94
124278,29,M,407,En Couple,4,true,8543 JE 54
124290,34,F,1134,En Couple,4,true,7062 AX 57
124296,23,M,482,En Couple,0,true,7460 ZW 81
124299,31,M,175,En Couple,4,true,723 VE 86
124312,73,F,594,En Couple,4,true,3494 RM 51
124322,25,M,580,En Couple,1,true,2617 IZ 78
124340,57,M,899,En Couple,1,true,3387 RK 64
124344,28,M,1191,En Couple,2,true,9902 GU 31
124364,65,M,1353,En Couple,3,true,7930 NI 10
124373,22,M,171,En Couple,3,true,3622 YO 79
124380,54,M,171,En Couple,4,true,8515 JV 66
124381,29,M,420,En Couple,1,true,5372 OU 16
124398,39,M,1071,En Couple,0,true,7345 NS 97
124428,19,F,454,En Couple,2,true,5354 SS 86
124429,41,F,570,En Couple,3,true,2521 UX 65
124452,53,F,452,En Couple,2,true,1208 CC 60
124460,20,M,990,En Couple,4,true,1556 XO 88
124471,18,M,231,En Couple,2,true,851 VM 94
124484,70,M,529,En Couple,1,true,3799 CZ 25
124494,50,F,185,En Couple,3,true,4205 SS 53
124506,59,M,447,En Couple,3,true,9209 TT 41
124507,45,M,873,En Couple,3,true,4028 FO 25
124517,24,F,239,En Couple,0,true,6073 AR 36
124525,23,M,599,En Couple,2,true,1299 LM 24
124527,61,F,442,En Couple,3,true,3805 CE 39
124532,78,M,519,En Couple,0,true,1181 KR 68
124538,31,M,471,En Couple,0,true,4315 JD 94
124545,38,M,432,En Couple,2,true,4101 HH 72
124551,53,F,531,En Couple,0,true,4403 XD 88
124563,56,M,235,En Couple,2,true,4725 PN 41
124569,55,F,495,En Couple,0,true,286 MV 79
124570,24,M,589,En Couple,2,true,1828 IX 93
124571,20,M,152,En Couple,3,true,662 QH 33
124575,40,M,155,En Couple,0,true,5067 NX 54
124578,48,M,245,En Couple,4,true,8886 JY 52
124597,59,M,705,En Couple,1,true,9067 VI 58
124600,18,F,429,En Couple,0,true,2060 VK 34
124601,20,M,510,En Couple,4,true,9927 VX 84
124602,28,F,411,En Couple,4,true,6995 GH 36
124607,49,M,566,En Couple,1,true,239 HL 39
124619,81,F,248,En Couple,3,true,3241 XA 20
124633,72,M,509,En Couple,0,true,6895 ZL 57
124653,46,M,559,En Couple,3,true,1159 PB 70
124658,69,M,156,En Couple,2,true,2528 DL 76
124661,43,F,199,En Couple,4,true,2625 WN 46
124666,52,F,160,En Couple,0,true,6566 WS 42
124672,39,M,454,En Couple,0,true,2961 TI 38
124675,52,F,708,En Couple,2,true,725 NC 17
124683,49,F,490,En Couple,0,true,7448 JX 17
124694,38,M,864,En Couple,4,true,9470 TI 39
124696,76,M,202,En Couple,0,true,1288 FA 23
124700,22,M,576,En Couple,2,true,3690 RL 24
124701,23,F,437,En Couple,3,true,7213 JW 30
124702,64,F,555,En Couple,2,true,6401 YE 14
124703,50,M,480,En Couple,2,true,899 MB 75
124704,53,M,443,En Couple,3,true,2203 SU 68
124705,43,M,165,En Couple,0,true,5390 UA 34
124706,36,M,-1,En Couple,3,true,4001 FR 17
124716,82,F,497,En Couple,3,true,9342 UP 90
124741,40,F,172,En Couple,4,true,9239 HG 44
124744,76,M,988,En Couple,0,true,6908 DD 65
124752,27,F,225,En Couple,1,true,8421 RE 77
124753,77,F,934,En Couple,4,true,7138 GN 49
124760,45,F,455,En Couple,4,true,1979 UM 52
124766,53,M,548,En Couple,1,true,819 YA 20
124768,43,M,583,En Couple,1,true,4433 YA 33
124773,58,M,1129,En Couple,0,true,572 IS 80
124781,84,M,1394,En Couple,1,true,2708 OE 77
124800,24,F,459,En Couple,2,true,30 AL 19
124817,51,M,247,En Couple,3,true,7113 CG 69
124820,58,M,1192,En Couple,0,true,3343 PH 39
124839,56,F,1218,En Couple,0,true,4751 GM 54
124845,35,M,499,En Couple,2,true,3761 UL 50
124854,32,M,958,En Couple,1,true,2249 HR 21
124855,20,F,711,En Couple,3,true,6799 XF 37
124879,51,F,544,En Couple,2,true,7940 DO 64
124884,50,M,753,En Couple,0,true,7960 QT 24
124893,27,M,193,En Couple,3,true,984 TY 15
124896,58,M,242,En Couple,1,true,1324 RU 38
124898,48,F,514,En Couple,2,true,8892 XM 45
124900,23,F,226,En Couple,0,true,7543 GH 60
124917,41,F,592,En Couple,1,true,4143 QO 91
124918,46,M,1108,En Couple,0,true,3681 RS 95
124919,19,F,942,En Couple,1,true,9869 FA 86
124949,22,M,579,En Couple,0,true,4483 TL 46
124951,55,F,473,En Couple,0,true,9281 EW 14
124956,39,M,558,En Couple,2,true,2841 KM 66
124960,24,F,540,En Couple,3,true,2209 EB 59
124976,26,M,150,En Couple,0,true,4178 NP 30
124977,28,M,1125,En Couple,0,true,9626 YV 11
124980,18,M,491,En Couple,3,true,8720 GT 98
124999,19,M,518,En Couple,3,true,5384 ZE 63
125000,26,M,200,En Couple,0,true,4867 GV 37
125004,44,M,588,En Couple,3,true,9872 HW 49
125036,29,F,483,En Couple,4,true,9519 UQ 30
125043,40,F,453,En Couple,0,true,3820 NI 34
125054,38,M,504,En Couple,0,true,7025 HJ 67
125060,68,M,583,En Couple,3,true,6873 PT 82
125072,60,F,572,En Couple,2,true,5675 DV 86
125076,40,F,419,En Couple,2,true,17 OW 54
125083,73,M,1035,En Couple,1,true,6844 IO 16
125098,37,M,402,En Couple,2,true,9414 YC 60
125119,26,M,440,En Couple,4,true,1690 WH 87
125123,55,F,185,En Couple,2,true,4749 EP 50
125127,78,M,590,En Couple,2,true,2978 JZ 13
125130,35,M,417,En Couple,0,true,8200 NG 39
125137,43,M,581,En Couple,0,true,38 VS 36
125146,18,M,717,En Couple,2,true,8362 WB 87
125161,45,F,428,En Couple,0,true,4559 EG 66
125162,71,M,487,En Couple,0,true,1457 KB 82
125168,31,M,829,En Couple,0,true,495 AF 40
125179,23,M,505,En Couple,2,true,6487 SU 22
125182,25,M,157,En Couple,1,true,8655 LP 23
125220,55,M,501,En Couple,4,true,894 DQ 28
125224,27,M,592,En Couple,1,true,3624 DN 83
125229,58,M,792,En Couple,2,true,2177 ED 71
125242,29,M,1054,En Couple,1,true,8026 KJ 21
125244,31,M,401,En Couple,1,true,5794 CV 29
125273,62,F,563,En Couple,3,true,4238 PB 45
125284,35,M,568,En Couple,1,true,9626 PV 67
125290,36,M,240,En Couple,2,true,4294 VA 17
125300,26,F,242,En Couple,2,true,5625 CO 57
125309,25,M,580,En Couple,4,true,4030 AK 98
125313,32,M,505,En Couple,1,true,4831 DH 52
125318,35,M,558,En Couple,3,true,9057 QL 68
125324,47,F,500,En Couple,0,true,8442 UD 82
125328,38,F,523,En Couple,2,true,6679 PW 67
125333,31,M,446,En Couple,4,true,4969 YZ 16
125353,18,M,499,En Couple,1,true,7178 FY 51
125356,70,M,188,En Couple,2,true,6361 WR 85
125357,39,F,1045,En Couple,3,true,8913 PI 42
125364,56,M,224,En Couple,3,true,4101 UJ 19
125371,55,M,591,En Couple,4,true,1461 HP 58
125379,42,M,860,En Couple,0,true,8569 PN 96
125391,21,M,1234,En Couple,1,true,3747 AO 82
125393,21,M,821,En Couple,3,true,3568 NC 33
125395,54,M,598,En Couple,4,true,11 FF 61
125403,46,M,1181,En Couple,3,true,4818 WM 70
125404,58,F,1227,En Couple,1,true,546 ST 28
125407,82,F,1014,En Couple,2,true,2806 WX 44
125408,70,M,1383,En Couple,1,true,9512 TT 73
125414,50,F,779,En Couple,0,true,4994 VW 88
125415,34,M,1026,En Couple,2,true,1195 HF 33
125424,37,M,436,En Couple,0,true,7911 OA 72
125433,44,F,515,En Couple,0,true,3336 EZ 31
125440,27,F,590,En Couple,4,true,4791 RY 11
125441,38,M,412,En Couple,1,true,8800 IZ 61
125442,19,F,1141,En Couple,2,true,6812 XT 96
125449,40,M,1204,En Couple,3,true,9850 RO 13
125450,28,F,473,En Couple,4,true,7607 PC 55
125451,26,F,1051,En Couple,4,true,1515 XX 35
125455,31,M,826,En Couple,1,true,3678 UY 11
125461,82,M,884,En Couple,0,true,9238 BU 43
125464,26,F,164,En Couple,4,true,7699 EK 77
125470,30,F,594,En Couple,1,true,917 MF 44
125471,83,F,479,En Couple,3,true,7167 JG 63
125476,46,M,559,En Couple,1,true,4442 KK 44
125481,53,M,729,En Couple,0,true,578 VZ 10
125483,76,M,457,En Couple,4,true,6357 JB 14
125490,25,M,1132,En Couple,4,true,151 HZ 96
125501,82,M,523,En Couple,2,true,2478 AX 86
125502,48,F,413,En Couple,0,true,8047 XF 14
125515,80,M,537,En Couple,0,true,6188 DH 78
125516,26,M,772,En Couple, ,true,1627 QU 77
125519,44,M,245,En Couple,4,true,8803 HL 80
125530,80,F,1180,En Couple,2,true,5290 KK 18
125537,44,F,700,En Couple,0,true,8840 FV 12
125538,47,F,185,En Couple,3,true,7717 YD 44
125543,23,M,557,En Couple,3,true,7206 OF 22
125545,36,F,248,En Couple,0,true,462 QL 77
125549,49,F,523,En Couple,2,true,1444 CJ 95
125552,21,M,1330,En Couple,2,true,7463 OC 56
125558,24,M,517,En Couple,1,true,5052 ZB 53
125561,54,M,582,En Couple,1,true,2946 YJ 87
125570,42,M,812,En Couple,4,true,7797 ZS 32
125577,64,M,430,En Couple,2,true,6865 KM 35
125591,49,M,502,En Couple,1,true,6444 MX 83
125593,82,M,708,En Couple,4,true,444 DS 86
125600,23,M,486,En Couple,1,true,9044 PX 29
125605,71,M,200,En Couple,0,true,3395 QC 57
125610,80,M,1218,En Couple,0,true,6026 PF 93
125616,41,M,423,En Couple,2,true,8742 PQ 45
125625,61,F,526,En Couple,4,true,8438 IE 30
125626,23,F,573,En Couple,4,true,9237 XI 49
125643,30,M,1202,En Couple,2,true,3101 VA 87
125676,28,M,403,En Couple,4,true,2430 CQ 17
125702,55,M,805,En Couple,3,true,2885 HR 39
125708,64,F,236,En Couple,2,true,7318 CE 87
125729,51,F,853,En Couple,0,true,2721 RL 52
125745,43,F,566,En Couple,1,true,6350 VQ 19
125768,20,M,198,En Couple,1,true,8232 PL 84
125773,66,F,420,En Couple,4,true,5587 PY 47
125785,23,M,483,En Couple,2,true,829 CF 87
125789,18,M,743,En Couple,0,true,7146 KH 62
125795,22,F,1242,En Couple,4,true,6721 XJ 62
125806,56,M,548,En Couple,0,true,3541 VM 70
125808,27,M,200,En Couple,1,true,6255 MV 81
125815,73,M,537,En Couple,0,true,4078 WX 11
125822,67,M,959,En Couple,1,true,1369 FP 76
125832,20,M, ,En Couple,1,true,8319 CJ 66
125835,34,M,961,En Couple,4,true,969 LT 31
125838,36,M,950,En Couple,2,true,8187 GQ 51
125860,81,M,467,En Couple,0,true,4329 ZS 52
125870,62,F,1276,En Couple,2,true,1368 SY 52
125874,51,F,592,En Couple,2,true,1326 LG 40
125875,23,M,1308,En Couple,3,true,9530 TH 48
125877,33,M,203,En Couple,3,true,2373 OO 76
125888,35,M,1215,En Couple,0,true,5924 WQ 63
125889,33,M,553,En Couple,2,true,2468 UD 23
125907,57,M,462,En Couple,0,true,3607 JM 82
125913,34,M,1098,En Couple,2,true,1349 TV 62
125914,57,M,813,En Couple,3,true,3491 SY 38
125916,20,M,444,En Couple,3,true,913 TE 70
125917,40,M,1170,En Couple,0,true,9281 JO 24
125933,52,M,424,En Couple,1,true,7592 RO 13
125937,26,F,513,En Couple,4,true,5596 AZ 44
125945,47,M,1048,En Couple,2,true,6223 FQ 98
125951,31,M,1398,En Couple,4,true,4190 JL 92
125954,18,M,422,En Couple,0,true,6111 WG 22
125971,37,M,403,En Couple,4,true,2014 DA 36
125986,84,F,530,En Couple,2,true,5507 YB 25
125988,69,M,244,En Couple,3,true,1315 LF 39
125998,43,M,478,En Couple,1,true,8845 NA 57
126004,21,F,154,En Couple,0,true,4506 YK 12
126015,64,M,1187,En Couple,4,true,9509 FX 63
126022,25,M,1129,En Couple,2,true,2014 ZJ 23
126038,54,F,1025,En Couple,0,true,9102 NV 57
126044,58,M,483,En Couple,2,true,4168 TW 87
126045,28,M,561,En Couple,3,true,9696 DW 57
126050,23,M,197,En Couple,1,true,3599 YL 21
126051,45,M,150,En Couple,4,true,1649 YJ 71
126053,65,M,581,En Couple,0,true,1180 VD 57
126055,53,M,413,En Couple,1,true,4083 RD 71
126064,43,M,494,En Couple,1,true,2903 YE 97
126076,68,M,505,En Couple,3,true,4155 RW 77
126083,44,M,596,En Couple,1,true,6182 NH 97
126090,37,M,521,En Couple,3,true,4499 NQ 23
126094,35,M,1200,En Couple,0,true,5768 ZQ 15
126096,43,M,493,En Couple,0,true,4043 UH 25
126103,21,M,703,En Couple,0,true,7045 HR 94
126114,28,M,1034,En Couple,2,true,3302 VW 27
126122,50,M,455,En Couple,4,true,4191 ED 42
126125,41,F,518,En Couple,1,true,489 GP 57
126131,34,F,229,En Couple,4,true,3611 NA 95
126136,28,F,488,En Couple,0,true,7658 NU 57
126142,22,M,1076,En Couple,1,true,5182 DW 28
126146,37,M,536,En Couple,1,true,4763 BS 46
126152,21,M,218,En Couple,1,true,8134 YW 38
126154,26,F,1180,En Couple,0,true,5457 PG 77
126156,42,F,216,En Couple,3,true,9321 YS 52
126159,83,M,586,En Couple,1,true,6969 ZI 85
126169,23,F,571,En Couple,1,true,6365 DS 87
126192,53,F,242,En Couple,0,true,8783 AR 61
126211,19,M,501,En Couple,4,true,2924 ML 82
126212,56,M,422,En Couple,2,true,267 CC 11
126214,45,M,473,En Couple,3,true,4836 VZ 82
126238,26,F,562,En Couple,2,true,8265 XV 38
126240,39,M,426,En Couple,1,true,3999 YW 82
126256,26,M,162,En Couple,2,true,1778 LM 13
126257,38,M,158,En Couple,0,true,2476 DW 33
126277,46,M,1259,En Couple,2,true,2594 AO 41
126284,32,M,528,En Couple,2,true,9731 FB 27
126288,56,M,1167,En Couple,0,true,2109 UE 50
126291,22,M,786,En Couple,0,true,1460 JJ 14
126292,29,M,420,En Couple,0,true,9934 SC 29
126300,18,M,553,En Couple,0,true,5520 KN 65
126303,22,M,237,En Couple,0,true,2631 AX 93
126312,45,M,215,En Couple,1,true,8862 TA 59
126314,58,M,479,En Couple,3,true,4623 GD 33
126323,28,F,203,En Couple,4,true,2926 AW 40
126326,76,M,559,En Couple,4,true,893 SX 26
126334,26,M,233,En Couple,1,true,6351 LH 14
126354,25,F,901,En Couple,2,true,8511 MR 23
126374,24,M,440,En Couple,1,true,3344 PW 97
126378,63,F,1153,En Couple,3,true,217 OY 29
126380,41,F,410,En Couple,2,true,4336 TF 51
126385,54,F,562,En Couple,0,true,7435 BN 20
126389,22,F,447,En Couple,4,true,4783 QP 96
126390,18,M,185,En Couple,1,true,5772 EW 52
126395,21,M,405,En Couple,4,true,2145 KT 61
126400,32,F,173,En Couple,2,true,8296 OP 75
126424,34,M,509,En Couple,0,true,838 RF 55
126430,21,M,827,En Couple,1,true,9679 UU 58
126440,34,M,1159,En Couple,3,true,3392 BV 71
126449,63,M,421,En Couple,2,true,3754 QE 43
126458,31,M,1397,En Couple,1,true,2716 HM 42
126464,74,M,525,En Couple,0,true,959 CQ 68
126465,24,M,1140,En Couple,0,true,610 WC 23
126467,34,F,558,En Couple,3,true,9648 ZH 33
126468,52,M,464,En Couple,1,true,6308 XK 72
126470,34,F,588,En Couple,1,true,9460 XF 42
126479,60,F,467,En Couple,2,true,2251 IK 54
126488,40,F,161,En Couple,2,true,9479 ZV 24
126489,72,F,195,En Couple,1,true,9111 JN 45
126504,74,M,521,En Couple,2,true,6535 FB 54
126505,39,M,225,En Couple,4,true,5993 IM 62
126508,24,M,455,En Couple,4,true,7936 HJ 66
126513,60,M,209,En Couple,2,true,66 HQ 97
126528,59,F,526,En Couple,0,true,8609 RF 50
126529,58,F,499,En Couple,2,true,6890 GL 12
126535,55,M,191,En Couple,1,true,9607 HI 70
126546,24,F,704,En Couple,0,true,6546 FX 92
126553,35,F,978,En Couple,3,true,804 OR 35
126559,20,M,237,En Couple,2,true,8665 KV 88
126567,66,M,571,En Couple,1,true,8624 UR 91
126573,50,F,499,En Couple,0,true,4005 ZI 78
126590,57,M,474,En Couple,2,true,4770 QW 52
126595,19,M,569,En Couple,0,true,9982 ZZ 45
126599,37,M,530,En Couple,0,true,6503 ZS 91
126600,64,M,410,En Couple,4,true,1676 FL 46
126602,81,M,1161,En Couple,1,true,5743 IX 72
126605,20,F,552,En Couple,4,true,4720 YP 33
126618,62,F,239,En Couple,3,true,3287 JN 62
126629,34,F,542,En Couple,2,true,6960 BZ 39
126632,45,F,914,En Couple,2,true,2917 AI 81
126633,52,F,536,En Couple,3,true,6378 PA 81
126639,64,F,723,En Couple,1,true,1284 CX 72
126650,25,F,544,En Couple,3,true,2774 DP 25
126651,49,F,1054,En Couple,1,true,3152 WS 37
126662,44,M,1038,En Couple,2,true,365 AJ 49
126664,37,F,983,En Couple,1,true,2340 EG 81
126671,58,M,428,Marie(e),2,true,3160 II 59
126682,51,M,410,En Couple,2,true,3196 BB 56
126683,28,F,734,En Couple,2,true,8369 YT 40
126685,39,M,541,En Couple,4,true,772 RG 50
126701,52,M,518,En Couple,2,true,809 BV 23
126702,33,F,536,En Couple,4,true,5456 LR 80
126711,44,M,519,En Couple,3,true,6231 WD 77
126716,50,M,556,En Couple,0,true,2795 WI 65
126727,75,F,247,En Couple,0,true,9348 UF 66
126730,37,M,471,En Couple,2,true,390 OG 24
126736,36,M,453,En Couple,0,true,1893 SA 71
126747,21,M,749,En Couple,3,true,5263 OY 81
126755,53,F,568,En Couple,2,true,5674 RY 31
126756,55,M,796,En Couple,2,true,7833 HA 11
126761,50,M,413,En Couple,2,true,6835 IZ 43
126772,36,M,594,En Couple,2,true,1821 YY 45
126781,49,M,497,En Couple,2,true,329 TX 21
126806,34,M,580,En Couple,4,true,2435 FB 47
126813,48,F,1216,En Couple,1,true,3075 VH 19
126815,22,M,168,En Couple,1,true,8826 BV 85
126819,50,F,877,En Couple,3,true,5105 PR 16
126829,67,M,588,En Couple,0,true,3333 YI 60
126837,26,F,524,En Couple,1,true,1749 VW 34
126839,37,M,1054,En Couple,0,true,1760 SV 30
126850,72,M,559,En Couple,2,true,83 ME 40
126856,38,F,532,En Couple,0,true,7291 EP 86
126862,41,M,570,En Couple,4,true,3455 KH 14
126869,70,M,190,En Couple,4,true,176 YN 96
126886,18,M,590,En Couple,1,true,9191 MU 15
126894,50,M,576,En Couple,0,true,8011 TL 41
126897,35,M,463,En Couple,1,true,4872 KC 82
126904,40,F,489,En Couple,2,true,9137 BU 87
126907,21,M,459,En Couple,0,true,239 EO 74
126917,25,M,1393,En Couple,2,true,3436 FM 87
126918,21,M,491,En Couple,4,true,5349 WD 88
126925,23,M,207,En Couple,0,true,8318 LW 72
126929,59,M,484,En Couple,4,true,3776 TI 55
126942,59,M,521,En Couple,0,true,9133 JR 98
126950,63,F,566,En Couple,1,true,7241 AP 45
126955,46,F,476,En Couple,4,true,2414 QO 56
126956,25,M,888,En Couple,2,true,4342 ER 46
126960,35,M,846,En Couple,4,true,6311 XK 69
126962,40,M,478,En Couple,0,true,5306 BM 25
126970,46,M,599,En Couple,3,true,4 ZU 24
126979,72,M,516,En Couple,2,true,9848 NY 64
126980,42,M,572,En Couple,0,true,3301 IX 63
126984,80,M,425,En Couple,0,true,4022 UU 72
126992,25,M,874,En Couple,0,true,6481 QA 67
126993,24,M,1251,En Couple,2,true,3148 LH 49
126994,18,F,1304,En Couple,0,true,1955 UA 98
127001,32,M,1070,En Couple,1,true,9207 DF 30
127006,46,F,452,En Couple,4,true,8558 AE 77
127011,20,F,443,En Couple,3,true,2418 YM 29
127018,51,M,891,En Couple,1,true,239 TY 68
127023,27,F,169,En Couple,1,true,5021 TO 88
127028,36,M,422,En Couple,4,true,3764 GU 36
127039,32,M,452,En Couple,0,true,2010 HE 60
127065,44,M,1312,En Couple,1,true,6436 SL 96
127069,50,F,1164,En Couple,2,true,7465 AD 55
127074,56,M,459,En Couple,4,true,8868 SZ 97
127102,33,F,598,En Couple,4,true,7143 SC 25
127107,44,M,1068,En Couple,0,true,3958 PQ 62
127116,45,M,591,En Couple,2,true,7168 ND 19
127121,23,F,455,En Couple,0,true,961 JE 39
127123,24,M,175,En Couple,4,true,4560 BV 57
127132,37,M,1178,En Couple,3,true,9553 RN 60
127134,25,M,501,En Couple,1,true,1917 MK 11
127135,28,M,237,En Couple,1,true,4729 US 47
127163,52,F,205,En Couple,0,true,4126 EF 90
127167,25,M,983,En Couple,1,true,4325 XU 17
127170,28,F,585,En Couple,1,true,1520 ZJ 14
127177,84,M,487,En Couple,1,true,5254 LP 68
127188,79,M,425,En Couple,1,true,1063 LL 63
127197,27,M,203,En Couple,1,true,3632 CB 38
127201,83,M,249,En Couple,1,true,2555 PY 34
127211,24,M,456,En Couple,0,true,6987 OY 62
