Age,Taux,Enfants à charge,seconde_voiture
74,594,0,false
62,1331,2,true
51,215,0,false
50,450,1,false
22,1051,1,false
49,589,2,false
19,930,1,false
23,1289,4,false
28,404,0,false
64,509,2,false
40,451,1,false
21,490,0,false
49,1156,1,true
42,505,2,true
21,417,3,false
70,177,3,false
19,405,0,false
43,584,2,true
76,474,0,false
60,917,2,true
22,552,3,false
18,232,0,false
29,742,2,true
49,1395,0,false
33,412,2,true
34,488,0,false
19,512,2,true
63,474,3,false
39,1299,0,false
44,1258,3,true
46,158,0,false
54,1163,0,false
23,979,0,false
29,558,4,false
20,216,2,false
38,477,2,false
36,463,1,true
29,1297,0,false
39,414,4,false
38,930,1,false
18,232,0,true
61,557,4,false
22,485,0,false
35,912,0,false
57,534,1,false
37,488,0,false
52,580,0,false
29,544,3,false
19,843,3,true
19,414,0,true
56,592,3,false
69,835,4,false
27,153,1,false
59,421,0,false
32,468,0,true
80,500,2,false
37,153,3,false
46,1136,4,false
42,720,0,false
19,1150,0,false
55,1334,1,false
60,1055,3,false
38,517,2,true
34,742,0,false
77,1372,2,false
44,917,2,false
28,1025,4,false
20,550,0,false
26,216,1,true
32,490,0,false
23,1008,2,false
24,469,2,false
28,1386,0,false
59,438,2,false
66,409,0,false
24,529,0,false
48,975,1,false
22,909,0,false
35,750,4,false
82,945,4,true
51,440,0,false
74,155,4,false
32,439,1,true
60,574,0,false
24,563,1,false
49,514,0,false
46,893,1,false
53,891,1,true
18,923,0,false
37,544,0,false
23,581,0,false
26,521,4,false
23,912,0,false
83,561,3,false
48,741,0,false
49,948,0,false
72,900,0,false
31,405,2,false
51,1137,4,false
54,453,2,false
58,174,0,false
26,182,4,true
44,552,1,false
18,469,3,false
38,562,1,false
31,511,0,false
24,496,0,false
43,477,0,true
45,422,0,false
28,502,0,false
40,536,0,false
21,1356,1,false
73,243,0,false
25,500,0,false
47,474,4,false
20,845,0,false
34,464,3,false
35,192,2,false
58,439,4,false
76,246,0,false
59,858,0,false
58,422,2,false
34,487,1,false
33,560,0,false
56,1059,0,false
60,206,0,false
33,526,4,false
42,511,0,false
54,180,4,false
47,445,0,false
63,472,0,false
31,1238,2,true
68,452,0,false
29,477,2,false
34,486,2,false
56,956,3,false
40,424,0,false
42,507,0,false
35,1293,0,true
77,224,4,false
70,1287,0,true
47,446,0,false
61,1057,0,false
59,551,0,false
39,424,3,true
24,578,3,false
65,192,2,false
41,795,0,false
76,211,1,false
59,445,0,false
55,496,0,false
83,410,1,false
73,594,3,false
82,153,3,false
57,202,0,false
47,574,0,false
23,226,4,false
45,862,3,true
30,993,1,false
27,489,2,false
55,480,0,false
36,234,2,false
53,517,0,false
19,1359,3,true
34,960,2,false
50,531,0,false
34,177,0,false
27,188,0,false
59,522,0,false
23,445,0,false
18,492,0,false
24,247,2,false
62,507,2,false
21,466,0,false
56,563,0,false
25,421,1,false
59,947,4,true
77,178,4,false
22,577,2,false
39,749,0,false
76,182,1,false
25,588,0,false
50,233,3,false
19,485,1,true
23,524,0,false
84,872,0,false
34,435,0,true
48,566,2,false
83,502,0,false
22,505,0,false
70,224,2,true
84,411,0,false
25,555,0,false
37,553,0,false
21,463,3,false
53,828,2,true
31,470,1,true
46,426,0,false
56,434,3,false
68,157,0,true
78,532,4,false
18,1165,0,false
25,526,0,false
21,536,2,false
60,885,1,false
29,548,1,true
28,1126,0,true
66,1066,0,false
73,1057,1,true
82,582,0,false
67,240,0,false
56,589,3,true
30,969,0,false
54,570,0,false
58,435,3,false
28,506,0,false
54,477,2,false
55,547,1,false
58,511,1,false
69,522,3,false
81,851,2,false
21,215,0,false
58,590,0,false
51,1115,0,false
50,452,0,false
30,537,3,false
70,555,0,false
61,597,3,false
66,431,2,false
37,1192,0,false
23,178,0,false
51,826,3,false
41,828,0,false
51,572,0,false
45,1279,0,false
32,478,0,false
26,502,4,false
67,994,0,false
53,1275,3,false
24,517,3,false
27,501,0,false
30,817,2,false
43,437,1,false
21,453,1,false
20,201,2,false
24,179,4,true
78,403,2,false
26,415,0,true
54,198,1,true
56,577,0,false
30,583,3,false
83,210,3,false
75,199,3,false
41,1106,0,true
30,246,1,false
33,1086,0,false
56,989,0,false
23,490,1,false
79,716,0,false
42,154,0,false
51,480,2,false
50,564,0,false
40,962,3,false
48,1236,3,false
22,1389,4,false
58,780,3,false
23,1361,3,false
26,246,0,false
25,556,0,false
25,435,0,false
19,532,0,false
27,1308,0,false
20,579,0,false
57,461,1,false
29,1248,0,false
71,455,4,true
54,177,1,true
52,501,3,true
39,576,0,false
40,525,0,false
73,411,0,false
76,511,1,false
41,420,0,false
48,428,1,true
84,547,0,false
60,522,1,false
76,453,0,false
29,940,3,false
28,187,2,false
53,563,0,false
39,589,2,false
54,537,1,false
52,422,0,false
49,419,0,false
58,461,3,false
20,985,2,false
23,509,1,false
22,582,4,false
42,821,1,true
27,436,2,false
36,481,3,false
59,185,3,false
32,418,0,false
57,475,0,false
49,1307,0,false
24,518,2,true
49,722,0,false
28,752,1,false
35,548,2,false
56,167,0,false
40,1391,1,false
65,176,1,false
40,593,0,false
28,153,2,false
47,1361,0,false
68,178,0,false
26,415,3,false
40,1235,0,false
19,570,2,false
23,222,0,false
26,1331,1,false
23,576,2,true
26,492,1,true
41,480,0,false
35,1171,3,false
65,438,0,false
61,830,0,false
25,247,0,false
56,908,3,false
43,479,2,false
31,440,3,false
19,557,2,true
55,1068,4,false
75,404,2,false
37,925,0,false
51,542,0,false
36,428,0,false
21,167,2,false
83,455,0,false
24,229,2,false
52,920,3,true
48,560,1,false
38,247,0,false
47,152,4,true
19,448,2,false
22,493,0,false
56,544,2,false
52,713,2,true
31,581,2,false
80,586,0,false
26,559,1,false
28,203,2,false
60,588,1,true
42,449,0,false
48,420,0,false
32,588,0,false
49,834,0,false
79,400,2,false
33,1090,4,true
47,588,1,true
68,202,0,false
29,217,2,true
30,228,0,false
49,235,0,false
54,158,0,false
35,476,4,false
38,235,3,false
36,485,4,false
71,1327,2,false
34,566,2,true
50,755,0,false
46,520,1,false
38,510,0,false
70,541,2,false
23,729,0,false
52,864,0,false
48,245,4,false
37,585,0,false
65,1359,0,false
51,227,0,false
78,1373,3,false
48,1269,2,false
43,234,1,false
58,1063,1,false
27,197,-1,false
64,1363,0,false
83,505,3,false
76,850,3,false
32,1142,0,false
38,222,4,false
41,409,2,false
42,457,0,false
34,473,0,false
45,231,0,false
33,855,0,false
22,1105,1,true
42,433,0,false
51,547,2,true
41,552,0,false
30,597,0,false
76,933,4,false
33,454,3,false
31,585,3,true
48,1156,0,false
37,445,0,false
55,1053,0,false
28,201,0,false
56,157,0,false
26,451,0,false
63,1207,1,false
20,558,4,true
38,933,0,false
35,228,0,false
48,492,2,false
37,535,3,true
25,1006,0,false
36,765,0,false
19,181,3,false
18,569,4,false
26,1190,1,false
47,590,2,false
22,1300,3,false
57,540,0,false
79,515,2,false
50,190,2,false
18,1383,0,false
39,1369,0,false
21,1397,0,false
44,525,0,false
24,810,0,false
57,525,2,false
39,447,0,false
76,190,0,false
42,213,0,false
80,1399,2,false
35,173,0,false
50,499,0,false
20,830,1,false
59,199,0,false
61,541,0,false
31,480,2,false
26,1028,0,false
84,469,0,false
27,749,1,false
19,417,0,false
82,488,4,true
18,487,2,false
29,159,2,true
18,469,3,false
25,439,0,false
19,715,3,false
55,594,0,true
69,415,0,false
18,407,0,false
82,438,0,false
76,597,4,false
44,557,4,false
29,504,0,false
47,1147,0,false
20,535,0,true
52,568,3,false
22,211,1,false
49,1391,2,true
64,566,0,false
79,1203,0,false
36,509,0,false
20,411,1,false
62,829,0,false
21,487,2,false
29,523,2,false
28,494,1,false
57,766,2,true
25,203,4,true
52,1002,4,false
62,225,0,false
53,420,0,false
28,216,0,false
81,913,1,false
64,482,0,false
58,507,4,false
18,580,2,false
53,515,2,true
80,238,3,false
32,568,1,false
21,197,0,false
71,532,3,false
29,508,1,false
20,562,0,false
71,577,1,false
46,411,2,false
78,484,0,false
43,539,0,false
47,224,4,false
74,1399,0,false
40,1063,0,false
36,1085,1,true
52,513,2,false
30,482,3,true
56,1195,4,true
54,1331,3,false
20,428,0,false
52,582,3,false
60,173,0,false
19,566,3,false
28,449,0,false
67,223,0,false
56,553,1,true
46,567,0,false
45,830,3,false
25,1172,0,false
26,509,0,false
24,870,4,false
41,849,3,false
69,438,0,false
40,443,2,true
47,202,1,true
35,1211,3,false
78,760,0,false
26,795,0,false
47,528,0,false
44,1192,0,false
82,541,3,true
42,401,4,false
35,1304,0,false
48,882,1,true
48,1218,0,false
67,164,2,false
43,210,1,false
26,1038,0,false
33,154,0,false
81,430,2,false
23,1302,4,false
21,1233,0,false
33,933,0,true
61,545,0,false
41,213,0,false
59,442,0,false
45,495,0,false
29,563,0,false
26,858,0,false
26,448,1,true
25,537,2,false
30,496,3,true
37,548,1,false
53,189,4,false
67,906,0,false
25,832,0,false
81,213,0,false
20,808,3,true
31,489,1,false
51,198,4,false
21,196,0,false
 ,764,4,false
64,884,0,false
27,197,0,false
68,554,4,false
22,162,2,false
81,499,3,false
23,410,0,false
54,180,0,true
20,913,1,false
24,449,4,false
55,585,0,false
29,453,0,false
26,1091,1,false
56,407,0,false
38,765,0,false
27,530,0,false
49,582,2,false
27,190,0,false
53,211,0,false
79,1067,3,true
48,530,2,false
33,526,3,false
55,209,1,false
64,498,0,false
41,869,0,false
33,214,1,true
27,1325,2,false
45,424,3,false
37,1094,4,false
51,562,0,false
39,574,0,false
69,1097,0,false
47,172,2,true
32,505,1,false
32,714,0,false
27,587,2,false
18,491,0,false
36,1050,1,true
25,1192,0,false
51,475,2,true
48,487,0,false
52,174,4,false
19,799,0,false
22,518,1,false
45,427,0,false
27,560,4,false
50,533,0,false
22,473,0,false
80,152,2,false
42,1318,3,false
41,523,0,false
19,937,0,false
40,455,1,true
20,1368,4,false
21,494,2,true
68,1065,3,false
34,764,0,false
39,1111,0,false
29,436,1,false
35,409,4,false
28,157,0,false
35,202,0,false
71,525,0,false
18,961,2,true
57,478,0,false
23,184,1,false
19,1351,1,true
57,866,1,false
26,214,3,false
84,199,0,false
32,474,4,false
34,560,2,false
71,431,2,false
38,1103,0,false
51,193,0,false
31,471,1,false
50,544,0,false
53,1081,4,false
19,168,2,true
55,561,0,false
26,409,4,false
55,1373,0,false
38,1072,3,false
41,470,2,true
63,1304,0,false
72,175,0,false
50,560,0,false
32,176,1,false
49,402,0,false
41,409,2,false
28,1373,2,false
44,516,3,false
22,507,0,false
22,568,3,true
39,1169,0,false
61,589,0,false
59,937,4,false
57,452,0,false
21,205,1,false
53,1313,0,false
57,233,0,false
58,183,0,false
43,408,3,false
45,1351,4,false
62,513,3,false
72,485,0,false
38,433,0,false
51,730,3,false
33,453,0,false
27,896,2,true
80,781,2,false
53,555,2,true
33,568,1,false
27,900,0,true
31,558,0,false
19,1138,3,false
24,945,0,false
26,193,4,false
71,422,1,false
19,505,1,true
51,548,0,false
40,1330,2,false
56,441,1,false
81,150,2,false
18,463,4,false
45,501,3,false
59,435,2,false
40,588,0,false
57,960,1,true
58,188,1,false
21,570,0,false
18,858,4,true
20,176,0,false
52,1040,1,true
72,223,0,false
60,409,2,false
23,552,2,false
31,1044,3,false
46,1220,0,false
31,1106,0,false
57,542,0,false
40,896,0,false
47,245,0,false
35,1252,2,false
38,434,0,false
55,455,3,false
24,453,0,false
29,216,3,true
63,795,0,false
73,467,4,false
45,1375,0,false
64,588,0,false
34,158,4,false
77,455,0,false
33,533,4,false
25,1145,0,false
31,548,4,true
51,439,0,false
45,536,0,false
24,1042,0,false
48,150,0,false
30,423,2,true
75,844,2,false
80,990,0,false
26,462,0,false
35,1220,0,false
29,416,0,false
84,229,1,false
28,439,3,false
53,211,0,false
25,707,0,true
71,478,2,false
18,1265,0,false
36,574,1,false
64,597,0,false
29,576,0,false
23,422,0,false
81,1130,0,false
26,560,0,false
84,918,0,false
43,1313,3,false
45,198,0,false
26,158,2,false
27,233,0,false
62,744,0,false
30,1278,4,false
20,410,3,false
31,434,1,false
53,154,2,false
20,412,1,false
50,971,2,true
21,487,1,false
45,966,2,false
27,234,0,false
19,420,0,false
54,195,4,true
43,535,2,false
23,428,0,false
48,561,0,false
67,410,3,false
22,516,2,false
36,203,3,true
57,761,0,false
21,594,2,true
46,497,3,true
55,522,4,false
57,1083,1,false
55,400,0,false
24,518,0,false
26,700,0,false
46,509,0,false
21,1377,0,false
47,1028,0,false
52,925,1,false
60,548,2,false
59,211,0,true
18,968,3,true
44,433,0,false
66,576,0,false
33,410,4,false
25,980,1,false
38,215,0,false
33,417,2,false
19,506,3,false
58,505,3,false
0,1194,3,false
61,437,0,false
81,521,2,false
34,959,0,false
77,239,2,false
23,908,1,false
62,462,2,false
19,1085,2,true
70,961,0,false
65,208,0,false
32,528,1,false
47,479,2,true
54,599,3,false
46,519,3,false
21,207,1,true
76,485,2,false
23,527,2,false
26,863,1,true
49,815,2,false
25,477,3,false
36,550,0,false
19,172,0,false
54,1141,0,false
29,475,1,false
22,1298,4,false
49,569,1,false
54,192,2,false
31,487,2,false
58,482,4,false
37,402,1,false
70,419,0,false
60,230,1,false
36,1300,0,false
61,523,3,false
50,1065,0,false
28,1327,0,false
29,213,2,false
54,1054,3,false
64,490,2,false
80,595,1,false
19,582,4,false
74,593,0,false
43,566,2,true
37,1355,4,true
62,474,3,false
24,174,0,false
40,999,0,false
66,1080,0,true
20,584,0,false
78,983,0,false
37,816,0,false
66,1284,0,false
28,420,4,false
39,585,4,false
39,493,4,true
48,730,2,true
49,498,0,false
82,560,2,false
83,173,2,true
58,1092,2,false
56,597,0,false
45,442,1,false
19,438,0,false
58,192,4,false
25,401,2,false
57,440,0,true
30,161,0,false
67,1082,2,false
72,578,0,false
27,521,0,false
54,575,2,false
29,1172,3,false
34,470,3,false
26,462,0,false
78,1347,1,false
32,518,4,false
54,576,2,false
75,176,1,false
51,580,0,false
50,411,3,false
40,825,2,false
58,232,2,false
36,417,0,true
41,516,0,false
64,1145,4,false
32,174,0,false
51,166,1,false
39,1168,3,false
29,1341,0,false
54,524,3,false
77,850,1,false
25,410,0,false
37,1281,1,false
25,514,4,false
21,404,0,false
55,172,1,false
20,896,0,false
21,1295,4,false
84,1356,0,false
76,732,0,false
19,1061,3,false
35,419,4,false
56,582,3,false
19,480,3,false
26,837,0,true
19,444,3,false
40,547,2,true
75,435,3,0
52,583,0,false
80,405,0,false
25,895,0,false
41,517,2,false
48,1272,2,false
67,184,1,true
45,1287,2,true
43,1025,4,false
35,160,2,false
27,406,0,false
71,172,2,false
52,439,0,false
54,938,2,true
36,468,1,false
22,1196,3,false
25,412,0,false
78,238,0,false
45,1320,2,false
27,493,1,false
25,529,0,false
69,1274,1,false
65,483,2,false
28,566,0,false
35,499,0,false
33,460,0,false
59,209,0,false
74, ,1,false
57,705,3,false
21,1086,4,false
69,571,2,false
76,1040,0,true
56,437,0,false
40,412,0,false
76,245,3,false
29,768,0,false
22,583,0,true
24,434,2,false
23,241,0, 
24,244,0,false
28,519,2,false
43,459,0,false
26,559,3,false
51,556,1,false
38,500,2,true
78,1013,2,false
36,412,1,true
36,178,0,false
40,466,4,false
28,597,3,false
21,778,0,false
81,241,0,false
82,1076,2,false
29,551,1,false
20,161,0,false
40,1370,1,false
50, ,0,false
24,448,0,false
50,1197,4,false
44,1131,0,false
31,911,0,false
74,712,1,false
84,1004,3,true
29,963,3,true
69,893,1,false
50,735,0,false
78,199,2,false
61,453,0,false
42,195,0,true
26,429,4,true
19,475,2,false
55,189,3,false
37,539,3,false
24,448,2,false
84,468,0,false
58,479,3,false
29,1379,0,false
55,458,1,false
27,442,4,false
24,543,0,false
44,792,0,false
79,564,3,false
69,724,3,true
20,994,0,false
21,228,2,true
36,534,0,false
71,764,4,false
51,528,1,false
46,1350,2,false
69,1382,0,false
42,238,0,false
42,505,0,false
44,438,0,false
39,586,0,false
78,528,1,false
28,570,1,false
71,560,0,false
28,517,3,false
26,531,0,false
65,463,1,false
23,865,3,false
50,579,0,false
82,1154,2,false
46,1304, ,false
31,232,0,false
61,1091,3,false
47,1178,1,false
46,579,2,false
35,243,2,false
27,534,2,false
57,209,0,false
27,557,0,false
53,1356,1,false
81,724,1,false
72,408,0,false
58,441,4,true
68,838,2,false
64,209,3,false
78,521,2,false
48,546,3,false
68,238,1,false
61,878,3,false
59,467,1,false
52,214,0,false
79,493,0,false
27,970,0,false
81,436,1,false
19,562,3,false
38,412,0,false
69,241,2,false
40,198,0,false
34,890,1,true
58,172,0,false
68,1341,0,false
55,475,3,false
84,411,0,false
21,590,0,false
58,589,0,false
54,588,1,true
19,706,1,false
18,568,4,false
62,0,2,false
57,184,1,false
27,1075,0,false
27,222,0,false
37,542,0,false
41,770,3,false
72,1252,3,false
46,579,4,true
66,231,0,false
29,848,0,false
33,423,1,false
51,405,0,false
47,400,0,false
35,440,0,false
66,402,2,false
31,809,2,false
49,788,4,false
78,589,0,false
40,1337,0,false
46,598,4,false
23,511,0,false
69,198,0,false
37,490,1,false
45,161,3,false
21,1172,2,false
50,470,3,false
60,454,1,false
45,228,1,false
83,441,2,true
41,501,3,false
76,200,4,false
66,534,0,false
30,162,1,true
76,580,3,false
19,1250,0,false
72,567,0,false
54,1189,0,false
45,1041,1,false
47,212,2,true
32,480,1,false
52,425,2,false
71,453,0,false
24,773,0,false
43,170,1,false
80,497,0,false
66,156,4,false
33,538,3,false
31,1206,0,false
81,593,1,false
76,173,3,false
68,546,0,false
41,507,0,false
48,514,2,false
25,431,3,false
32,516,0,false
62,464,2,false
59,235,0,true
19,857,3,false
80,554,2,false
23,418,2,false
27,1258,0,false
29,541,1,true
56,1082,0,false
57,209,0,false
22,172,1,false
18,1029,1,false
36,590,0,false
45,188,0,false
26,553,3,false
45,473,2,false
40,597,3,false
62,468,0,false
38,1079,0,false
41,842,0,false
81,408,3,true
23,1105,1,false
32,402,1,false
50,1043,1,false
37,406,0,false
27,595,2,false
38,454,0,false
52,439,1,false
49,511,1,true
55,208,3,false
83,1344,0,false
54,529,3,false
67,185,1,false
61,1043,0,false
22,444,0,false
56,240,2,false
33,533,0,false
62,439,1,false
23,458,3,true
53,816,2,true
21,478,0,false
57,221,2,false
48,542,3,false
18,475,4,false
64,1182,3,false
61,1329,0,false
24,454,0,false
25,712,2,false
29,161,1,false
60,521,1,false
24,488,0,false
47,464,2,false
64,1286,2,true
21,471,1,false
58,227,3,false
43,414,3,true
25,164,2,false
31,466,0,false
39,701,4,true
54,927,0,false
33,543,0,false
25,205,0,false
70,575,0,false
19,170,1,false
29,1339,2,true
61,1172,0,false
28,532,3,false
53,542,0,false
53,1222,0,true
43,721,2,false
53,571,1,true
18,869,0,false
20,217,2,false
41,1285,0,false
24,451,0,false
58,582,4,true
36,1080,0,false
40,1160,2,false
65,598,4,false
65,804,0,false
30,172,0,true
71,1202,3,false
25,510,0,false
79,423,0,false
49,931,4,true
26,1072,0,false
29,417,1,false
23,793,1,false
65,890,0,false
38,519,2,true
23,485,3,true
41,1094,3,true
36,180,2,false
40,1083,3,false
56,192,0,false
51,1223,0,false
81,477,0,false
28,482,0,false
49,420,2,false
55,552,0,false
56,218,0,false
32,455,0,false
48,831,0,false
43,1377,0,false
21,188,0,false
32,480,1,false
58,156,0,false
50,737,0,true
24,570,3,false
48,597,4,false
22,498,4,false
69,1184,2,true
40,1335,0,false
40,819,2,false
46,557,0,false
83,506,0,false
45,183,1,false
60,410,0,false
25,207,0,false
73,582,0,false
27,207,1,true
43,571,1,false
30,451,2,false
21,160,3,false
18,1143,1,true
79,231,0,false
43,1151,0,false
37,400,1,true
25,161,0,false
56,1397,0,false
24,471,1,false
55,464,0,false
40,792,0,false
36,412,1,false
44,401,3,false
23,583,2,true
18,581,4,true
51,502,0,false
28,222,0,false
46,496,0,false
54,466,4,false
73,234,1,false
69,1384,1,false
43,480,0,true
23,449,3,false
59,460,4,false
65,580,0,false
29,1123,3,false
55,172,0,false
36,1203,0,false
32,569,1,false
19,535,1,false
25,437,2,false
37,592,3,false
29,761,3,false
26,246,0,false
44,564,0,false
45,1078,0,false
31,560,0,false
30,423,1,false
20,1125,1,false
26,546,0,false
63,488,1,false
70,519,0,false
26,446,0,false
69,206,0,true
49,442,4,true
19,567,0,false
51,849,4,false
34,418,3,false
62,547,2,false
29,204,0,false
47,815,1,false
54,161,0,true
46,230,0,false
24,710,1,false
62,514,1,true
32,1066,1,true
44,244,1,false
81,1051,1,true
78,1202,4,false
19,750,4,false
31,567,4,false
58,222,0,false
23,1139,1,false
36,210,3,false
37,1256,0,false
54,527,1,false
37,405,1,false
35,864,4,false
55,910,1,false
65,430,0,false
49,222,3,false
61,1255,0,false
52,173,2,false
45,469,4,true
80,502,1,false
55,435,0,false
30,410,3,false
55,530,2,false
43,410,4,false
28,870,0,false
46,457,4,false
54,741,0,true
30,1170,0,false
40,799,0,false
40,400,1,false
42,173,4,false
23,446,2,false
